S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1893419	1893932	514	1	NW_015504249.1	3724991_length_514_cvg_37.8_tip_0	100.0		True
CONTIG	3724991_length_514_cvg_37.8_tip_0	514	correct
CONTIG	3724993_length_514_cvg_6.0_tip_1	514	unaligned
CONTIG	3724995_length_515_cvg_8.9_tip_0	515	unaligned
CONTIG	3724997_length_516_cvg_7.0_tip_1	516	unaligned
1897293	1897808	516	1	NW_015504249.1	3724999_length_516_cvg_47.6_tip_0	100.0		True
CONTIG	3724999_length_516_cvg_47.6_tip_0	516	correct
CONTIG	3725001_length_516_cvg_9.2_tip_1	516	unaligned
CONTIG	3725003_length_516_cvg_6.6_tip_0	516	unaligned
CONTIG	3725005_length_516_cvg_5.2_tip_0	516	unaligned
86652	87168	1	517	NW_015504249.1	3725007_length_517_cvg_44.3_tip_0	99.42		True
CONTIG	3725007_length_517_cvg_44.3_tip_0	517	correct
1859849	1860366	1	518	NW_015504249.1	3725009_length_518_cvg_40.4_tip_0	100.0		True
CONTIG	3725009_length_518_cvg_40.4_tip_0	518	correct
CONTIG	3725011_length_518_cvg_7.4_tip_1	518	unaligned
CONTIG	3725013_length_518_cvg_11.7_tip_0	518	unaligned
CONTIG	3725015_length_518_cvg_6.0_tip_0	518	unaligned
CONTIG	3725017_length_519_cvg_5.0_tip_0	519	unaligned
3229423	3229942	1	520	NW_015504249.1	3725019_length_520_cvg_57.2_tip_0	100.0		True
CONTIG	3725019_length_520_cvg_57.2_tip_0	520	correct
CONTIG	3725021_length_520_cvg_5.7_tip_1	520	unaligned
CONTIG	3725023_length_521_cvg_2.0_tip_1	521	unaligned
CONTIG	3725025_length_521_cvg_14.4_tip_0	521	unaligned
3268447	3268967	521	1	NW_015504249.1	3725027_length_521_cvg_36.0_tip_0	100.0		True
CONTIG	3725027_length_521_cvg_36.0_tip_0	521	correct
3045010	3045530	1	521	NW_015504249.1	3725029_length_521_cvg_41.5_tip_0	100.0		True
CONTIG	3725029_length_521_cvg_41.5_tip_0	521	correct
2339238	2339732	19	513	NW_015504249.1	3725031_length_521_cvg_12.3_tip_1	100.0		True
CONTIG	3725031_length_521_cvg_12.3_tip_1	521	correct
CONTIG	3725033_length_522_cvg_6.1_tip_1	522	unaligned
CONTIG	3725035_length_522_cvg_6.9_tip_1	522	unaligned
CONTIG	3725037_length_522_cvg_10.0_tip_0	522	unaligned
CONTIG	3725039_length_522_cvg_6.5_tip_1	522	unaligned
3218450	3218971	1	522	NW_015504249.1	3725041_length_522_cvg_39.5_tip_0	100.0		True
CONTIG	3725041_length_522_cvg_39.5_tip_0	522	correct
2656837	2657358	522	1	NW_015504249.1	3725043_length_522_cvg_42.8_tip_0	100.0		True
CONTIG	3725043_length_522_cvg_42.8_tip_0	522	correct
CONTIG	3725045_length_522_cvg_9.2_tip_0	522	unaligned
CONTIG	3725047_length_522_cvg_9.0_tip_0	522	unaligned
CONTIG	3725049_length_522_cvg_8.4_tip_1	522	unaligned
CONTIG	3725051_length_522_cvg_21.0_tip_0	522	unaligned
CONTIG	3725053_length_523_cvg_19.5_tip_1	523	unaligned
CONTIG	3725055_length_523_cvg_7.4_tip_1	523	unaligned
CONTIG	3725057_length_524_cvg_2.5_tip_1	524	unaligned
CONTIG	3725059_length_524_cvg_8.0_tip_0	524	unaligned
CONTIG	3725061_length_524_cvg_8.5_tip_0	524	unaligned
CONTIG	3725063_length_525_cvg_21.0_tip_0	525	unaligned
CONTIG	3725065_length_525_cvg_3.6_tip_0	525	unaligned
1335401	1335925	1	525	NW_015504249.1	3725067_length_525_cvg_49.8_tip_0	100.0		True
CONTIG	3725067_length_525_cvg_49.8_tip_0	525	correct
CONTIG	3725069_length_526_cvg_4.3_tip_0	526	unaligned
CONTIG	3725071_length_526_cvg_6.9_tip_0	526	unaligned
2134515	2135040	526	1	NW_015504249.1	3725073_length_526_cvg_49.4_tip_0	100.0		True
CONTIG	3725073_length_526_cvg_49.4_tip_0	526	correct
CONTIG	3725075_length_526_cvg_6.2_tip_1	526	unaligned
CONTIG	3725077_length_526_cvg_3.6_tip_0	526	unaligned
CONTIG	3725079_length_527_cvg_5.0_tip_1	527	unaligned
CONTIG	3725081_length_527_cvg_10.4_tip_0	527	unaligned
CONTIG	3725083_length_527_cvg_3.0_tip_0	527	unaligned
CONTIG	3725085_length_527_cvg_4.8_tip_1	527	unaligned
CONTIG	3725087_length_528_cvg_5.0_tip_0	528	unaligned
CONTIG	3725089_length_528_cvg_12.4_tip_0	528	unaligned
1667533	1668060	528	1	NW_015504249.1	3725091_length_528_cvg_38.6_tip_0	100.0		True
CONTIG	3725091_length_528_cvg_38.6_tip_0	528	correct
622605	623133	529	1	NW_015504249.1	3725093_length_529_cvg_42.0_tip_0	100.0		True
CONTIG	3725093_length_529_cvg_42.0_tip_0	529	correct
CONTIG	3725095_length_529_cvg_7.0_tip_0	529	unaligned
CONTIG	3725097_length_529_cvg_6.7_tip_1	529	unaligned
2819371	2819899	1	529	NW_015504249.1	3725099_length_529_cvg_37.4_tip_0	100.0		True
CONTIG	3725099_length_529_cvg_37.4_tip_0	529	correct
3179900	3180428	529	1	NW_015504249.1	3725101_length_529_cvg_37.0_tip_0	100.0		True
CONTIG	3725101_length_529_cvg_37.0_tip_0	529	correct
CONTIG	3725103_length_530_cvg_9.1_tip_1	530	unaligned
CONTIG	3725105_length_530_cvg_15.0_tip_0	530	unaligned
CONTIG	3725107_length_531_cvg_4.9_tip_1	531	unaligned
2297729	2298259	531	1	NW_015504249.1	3725109_length_531_cvg_31.0_tip_0	100.0		True
CONTIG	3725109_length_531_cvg_31.0_tip_0	531	correct
CONTIG	3725111_length_531_cvg_7.7_tip_1	531	unaligned
CONTIG	3725113_length_532_cvg_11.5_tip_0	532	unaligned
CONTIG	3725115_length_532_cvg_6.0_tip_0	532	unaligned
CONTIG	3725117_length_532_cvg_2.6_tip_1	532	unaligned
CONTIG	3725119_length_532_cvg_3.7_tip_1	532	unaligned
3352919	3353438	13	532	NW_015504249.1	3725121_length_532_cvg_19.6_tip_1	99.81		True
CONTIG	3725121_length_532_cvg_19.6_tip_1	532	correct
1856077	1856609	533	1	NW_015504249.1	3725123_length_533_cvg_38.7_tip_0	100.0		True
CONTIG	3725123_length_533_cvg_38.7_tip_0	533	correct
CONTIG	3725125_length_533_cvg_6.0_tip_0	533	unaligned
3263096	3263628	533	1	NW_015504249.1	3725127_length_533_cvg_52.0_tip_0	100.0		True
CONTIG	3725127_length_533_cvg_52.0_tip_0	533	correct
CONTIG	3725129_length_534_cvg_3.0_tip_0	534	unaligned
CONTIG	3725131_length_534_cvg_11.7_tip_0	534	unaligned
792757	793292	535	1	NW_015504249.1	3725133_length_535_cvg_33.1_tip_1	99.81		True
CONTIG	3725133_length_535_cvg_33.1_tip_1	535	correct
876960	877494	1	535	NW_015504249.1	3725135_length_535_cvg_32.9_tip_1	99.81		True
CONTIG	3725135_length_535_cvg_32.9_tip_1	535	correct
CONTIG	3725137_length_536_cvg_8.5_tip_1	536	unaligned
1336895	1337430	536	1	NW_015504249.1	3725139_length_536_cvg_45.7_tip_0	100.0		True
CONTIG	3725139_length_536_cvg_45.7_tip_0	536	correct
CONTIG	3725141_length_537_cvg_13.0_tip_0	537	unaligned
CONTIG	3725143_length_538_cvg_8.8_tip_1	538	unaligned
CONTIG	3725145_length_538_cvg_10.8_tip_0	538	unaligned
CONTIG	3725147_length_538_cvg_6.0_tip_0	538	unaligned
CONTIG	3725149_length_538_cvg_4.5_tip_1	538	unaligned
CONTIG	3725151_length_540_cvg_8.3_tip_0	540	unaligned
1011310	1011849	1	540	NW_015504249.1	3725153_length_540_cvg_41.0_tip_1	100.0		True
CONTIG	3725153_length_540_cvg_41.0_tip_1	540	correct
CONTIG	3725155_length_540_cvg_3.5_tip_1	540	unaligned
CONTIG	3725157_length_540_cvg_4.6_tip_1	540	unaligned
1813099	1813638	540	1	NW_015504249.1	3725159_length_540_cvg_49.4_tip_0	100.0		True
CONTIG	3725159_length_540_cvg_49.4_tip_0	540	correct
CONTIG	3725161_length_542_cvg_4.6_tip_0	542	unaligned
55558	56099	542	1	NW_015504249.1	3725163_length_542_cvg_35.4_tip_0	100.0		True
CONTIG	3725163_length_542_cvg_35.4_tip_0	542	correct
3226032	3226573	542	1	NW_015504249.1	3725165_length_542_cvg_30.0_tip_1	100.0		True
CONTIG	3725165_length_542_cvg_30.0_tip_1	542	correct
1691041	1691583	543	1	NW_015504249.1	3725167_length_543_cvg_48.2_tip_0	100.0		True
CONTIG	3725167_length_543_cvg_48.2_tip_0	543	correct
751555	752097	543	1	NW_015504249.1	3725169_length_543_cvg_45.8_tip_0	100.0		True
CONTIG	3725169_length_543_cvg_45.8_tip_0	543	correct
CONTIG	3725171_length_543_cvg_8.4_tip_1	543	unaligned
CONTIG	3725173_length_543_cvg_5.3_tip_0	543	unaligned
CONTIG	3725175_length_543_cvg_4.0_tip_1	543	unaligned
CONTIG	3725177_length_543_cvg_5.9_tip_1	543	unaligned
1648142	1648685	1	544	NW_015504249.1	3725179_length_544_cvg_52.4_tip_0	100.0		True
CONTIG	3725179_length_544_cvg_52.4_tip_0	544	correct
CONTIG	3725181_length_544_cvg_9.0_tip_0	544	unaligned
3070507	3071051	545	1	NW_015504249.1	3725183_length_545_cvg_50.8_tip_0	100.0		True
CONTIG	3725183_length_545_cvg_50.8_tip_0	545	correct
CONTIG	3725185_length_546_cvg_4.0_tip_0	546	unaligned
1608371	1608917	547	1	NW_015504249.1	3725187_length_547_cvg_42.9_tip_0	100.0		True
CONTIG	3725187_length_547_cvg_42.9_tip_0	547	correct
CONTIG	3725189_length_547_cvg_2.0_tip_0	547	unaligned
2750998	2751545	1	548	NW_015504249.1	3725191_length_548_cvg_51.1_tip_0	100.0		True
CONTIG	3725191_length_548_cvg_51.1_tip_0	548	correct
959182	959730	1	549	NW_015504249.1	3725193_length_549_cvg_28.2_tip_0	99.82		True
CONTIG	3725193_length_549_cvg_28.2_tip_0	549	correct
967138	967686	549	1	NW_015504249.1	3725195_length_549_cvg_35.7_tip_0	100.0		True
CONTIG	3725195_length_549_cvg_35.7_tip_0	549	correct
CONTIG	3725197_length_550_cvg_11.3_tip_0	550	unaligned
CONTIG	3725199_length_550_cvg_5.9_tip_1	550	unaligned
550113	550662	1	551	NW_015504249.1	3725201_length_551_cvg_46.6_tip_1	99.46		True
CONTIG	3725201_length_551_cvg_46.6_tip_1	551	correct
1262422	1262972	551	1	NW_015504249.1	3725203_length_551_cvg_54.3_tip_0	100.0		True
CONTIG	3725203_length_551_cvg_54.3_tip_0	551	correct
CONTIG	3725205_length_551_cvg_8.2_tip_0	551	unaligned
CONTIG	3725207_length_551_cvg_29.4_tip_0	551	unaligned
CONTIG	3725209_length_551_cvg_11.5_tip_1	551	unaligned
CONTIG	3725211_length_551_cvg_8.1_tip_0	551	unaligned
CONTIG	3725213_length_551_cvg_8.0_tip_1	551	unaligned
710519	711070	1	552	NW_015504249.1	3725215_length_552_cvg_44.6_tip_0	100.0		True
CONTIG	3725215_length_552_cvg_44.6_tip_0	552	correct
CONTIG	3725217_length_553_cvg_5.5_tip_1	553	unaligned
1716812	1717364	553	1	NW_015504249.1	3725219_length_553_cvg_37.6_tip_0	100.0		True
CONTIG	3725219_length_553_cvg_37.6_tip_0	553	correct
CONTIG	3725221_length_553_cvg_5.7_tip_1	553	unaligned
CONTIG	3725223_length_555_cvg_4.5_tip_0	555	unaligned
CONTIG	3725225_length_555_cvg_7.5_tip_0	555	unaligned
CONTIG	3725227_length_555_cvg_9.1_tip_0	555	unaligned
CONTIG	3725229_length_555_cvg_11.0_tip_0	555	unaligned
2072924	2073478	555	1	NW_015504249.1	3725231_length_555_cvg_52.7_tip_0	100.0		True
CONTIG	3725231_length_555_cvg_52.7_tip_0	555	correct
2612453	2613007	555	1	NW_015504249.1	3725233_length_555_cvg_54.6_tip_0	100.0		True
CONTIG	3725233_length_555_cvg_54.6_tip_0	555	correct
CONTIG	3725235_length_556_cvg_5.3_tip_1	556	unaligned
CONTIG	3725237_length_556_cvg_7.0_tip_1	556	unaligned
3074226	3074782	557	1	NW_015504249.1	3725239_length_557_cvg_39.1_tip_0	100.0		True
CONTIG	3725239_length_557_cvg_39.1_tip_0	557	correct
CONTIG	3725241_length_557_cvg_5.0_tip_1	557	unaligned
CONTIG	3725243_length_557_cvg_16.0_tip_1	557	unaligned
1412118	1412674	557	1	NW_015504249.1	3725245_length_557_cvg_43.6_tip_0	100.0		True
CONTIG	3725245_length_557_cvg_43.6_tip_0	557	correct
2145868	2146424	1	557	NW_015504249.1	3725247_length_557_cvg_51.8_tip_0	100.0		True
CONTIG	3725247_length_557_cvg_51.8_tip_0	557	correct
174613	175171	559	1	NW_015504249.1	3725249_length_559_cvg_47.5_tip_0	100.0		True
CONTIG	3725249_length_559_cvg_47.5_tip_0	559	correct
175123	175681	559	1	NW_015504249.1	3725251_length_559_cvg_43.8_tip_0	100.0		True
CONTIG	3725251_length_559_cvg_43.8_tip_0	559	correct
CONTIG	3725253_length_559_cvg_6.0_tip_1	559	unaligned
2719032	2719590	1	559	NW_015504249.1	3725255_length_559_cvg_55.2_tip_0	100.0		True
CONTIG	3725255_length_559_cvg_55.2_tip_0	559	correct
CONTIG	3725257_length_560_cvg_21.6_tip_1	560	unaligned
CONTIG	3725259_length_560_cvg_19.0_tip_1	560	unaligned
CONTIG	3725261_length_560_cvg_19.1_tip_0	560	unaligned
3086993	3087552	560	1	NW_015504249.1	3725263_length_560_cvg_43.0_tip_0	100.0		True
CONTIG	3725263_length_560_cvg_43.0_tip_0	560	correct
3038414	3038974	561	1	NW_015504249.1	3725265_length_561_cvg_44.5_tip_0	100.0		True
CONTIG	3725265_length_561_cvg_44.5_tip_0	561	correct
700298	700858	1	561	NW_015504249.1	3725267_length_561_cvg_48.1_tip_0	100.0		True
CONTIG	3725267_length_561_cvg_48.1_tip_0	561	correct
1129143	1129704	1	562	NW_015504249.1	3725269_length_562_cvg_41.0_tip_0	100.0		True
CONTIG	3725269_length_562_cvg_41.0_tip_0	562	correct
417594	418155	562	1	NW_015504249.1	3725271_length_562_cvg_45.2_tip_0	99.82		True
CONTIG	3725271_length_562_cvg_45.2_tip_0	562	correct
1983198	1983759	1	562	NW_015504249.1	3725273_length_562_cvg_32.5_tip_1	100.0		True
CONTIG	3725273_length_562_cvg_32.5_tip_1	562	correct
CONTIG	3725275_length_563_cvg_7.2_tip_1	563	unaligned
CONTIG	3725277_length_563_cvg_16.5_tip_1	563	unaligned
CONTIG	3725279_length_564_cvg_4.5_tip_1	564	unaligned
103064	103628	565	1	NW_015504249.1	3725281_length_565_cvg_51.9_tip_0	100.0		True
CONTIG	3725281_length_565_cvg_51.9_tip_0	565	correct
CONTIG	3725283_length_565_cvg_5.2_tip_0	565	unaligned
6568	7132	565	1	NW_015504249.1	3725285_length_565_cvg_62.1_tip_0	100.0		True
CONTIG	3725285_length_565_cvg_62.1_tip_0	565	correct
773306	773870	1	565	NW_015504249.1	3725287_length_565_cvg_50.4_tip_1	100.0		True
CONTIG	3725287_length_565_cvg_50.4_tip_1	565	correct
1808148	1808714	1	567	NW_015504249.1	3725289_length_567_cvg_38.0_tip_0	100.0		True
CONTIG	3725289_length_567_cvg_38.0_tip_0	567	correct
CONTIG	3725291_length_567_cvg_2.5_tip_1	567	unaligned
CONTIG	3725293_length_567_cvg_9.9_tip_1	567	unaligned
CONTIG	3725295_length_568_cvg_25.1_tip_0	568	unaligned
1007832	1008399	1	568	NW_015504249.1	3725297_length_568_cvg_36.3_tip_0	100.0		True
CONTIG	3725297_length_568_cvg_36.3_tip_0	568	correct
2649978	2650545	1	568	NW_015504249.1	3725299_length_568_cvg_43.2_tip_0	100.0		True
CONTIG	3725299_length_568_cvg_43.2_tip_0	568	correct
CONTIG	3725301_length_570_cvg_4.7_tip_1	570	unaligned
2202668	2203238	571	1	NW_015504249.1	3725303_length_571_cvg_40.5_tip_1	100.0		True
CONTIG	3725303_length_571_cvg_40.5_tip_1	571	correct
CONTIG	3725305_length_572_cvg_5.4_tip_1	572	unaligned
CONTIG	3725307_length_572_cvg_11.8_tip_0	572	unaligned
CONTIG	3725309_length_572_cvg_6.2_tip_1	572	unaligned
CONTIG	3725311_length_573_cvg_7.5_tip_0	573	unaligned
CONTIG	3725313_length_573_cvg_14.6_tip_0	573	unaligned
CONTIG	3725315_length_574_cvg_4.9_tip_1	574	unaligned
CONTIG	3725317_length_574_cvg_5.0_tip_1	574	unaligned
307586	308159	1	574	NW_015504249.1	3725319_length_574_cvg_46.0_tip_0	100.0		True
CONTIG	3725319_length_574_cvg_46.0_tip_0	574	correct
3033856	3034429	574	1	NW_015504249.1	3725321_length_574_cvg_40.9_tip_0	99.83		True
CONTIG	3725321_length_574_cvg_40.9_tip_0	574	correct
251484	252058	1	575	NW_015504249.1	3725323_length_575_cvg_38.9_tip_0	100.0		True
CONTIG	3725323_length_575_cvg_38.9_tip_0	575	correct
2510397	2510971	575	1	NW_015504249.1	3725325_length_575_cvg_44.2_tip_0	99.3		True
CONTIG	3725325_length_575_cvg_44.2_tip_0	575	correct
CONTIG	3725327_length_576_cvg_5.2_tip_1	576	unaligned
579570	580145	1	576	NW_015504249.1	3725329_length_576_cvg_44.9_tip_1	100.0		True
CONTIG	3725329_length_576_cvg_44.9_tip_1	576	correct
2113099	2113675	577	1	NW_015504249.1	3725331_length_577_cvg_41.6_tip_0	100.0		True
CONTIG	3725331_length_577_cvg_41.6_tip_0	577	correct
CONTIG	3725333_length_577_cvg_8.3_tip_1	577	unaligned
3371499	3372075	577	1	NW_015504249.1	3725335_length_577_cvg_39.2_tip_1	100.0		True
CONTIG	3725335_length_577_cvg_39.2_tip_1	577	correct
CONTIG	3725337_length_578_cvg_5.0_tip_1	578	unaligned
773913	774490	1	578	NW_015504249.1	3725339_length_578_cvg_51.1_tip_0	100.0		True
CONTIG	3725339_length_578_cvg_51.1_tip_0	578	correct
CONTIG	3725341_length_578_cvg_5.0_tip_0	578	unaligned
CONTIG	3725343_length_579_cvg_5.0_tip_1	579	unaligned
102124	102703	1	580	NW_015504249.1	3725345_length_580_cvg_51.0_tip_0	100.0		True
CONTIG	3725345_length_580_cvg_51.0_tip_0	580	correct
997428	998006	1	580	NW_015504249.1	3725347_length_580_cvg_49.0_tip_1	99.31		True
CONTIG	3725347_length_580_cvg_49.0_tip_1	580	correct
CONTIG	3725349_length_580_cvg_5.1_tip_1	580	unaligned
CONTIG	3725351_length_583_cvg_4.7_tip_1	583	unaligned
CONTIG	3725353_length_583_cvg_5.0_tip_1	583	unaligned
209456	210038	583	1	NW_015504249.1	3725355_length_583_cvg_54.0_tip_0	100.0		True
CONTIG	3725355_length_583_cvg_54.0_tip_0	583	correct
CONTIG	3725357_length_584_cvg_13.0_tip_0	584	unaligned
221586	222169	1	584	NW_015504249.1	3725359_length_585_cvg_35.0_tip_1	100.0		True
CONTIG	3725359_length_585_cvg_35.0_tip_1	585	correct
3313241	3313825	585	1	NW_015504249.1	3725361_length_585_cvg_34.9_tip_0	100.0		True
CONTIG	3725361_length_585_cvg_34.9_tip_0	585	correct
CONTIG	3725363_length_585_cvg_9.0_tip_0	585	unaligned
3089706	3090281	576	1	NW_015504249.1	3725365_length_585_cvg_37.0_tip_0	98.78		True
CONTIG	3725365_length_585_cvg_37.0_tip_0	585	correct
CONTIG	3725367_length_585_cvg_19.6_tip_0	585	unaligned
CONTIG	3725369_length_586_cvg_7.0_tip_0	586	unaligned
CONTIG	3725371_length_586_cvg_23.5_tip_0	586	unaligned
CONTIG	3725373_length_586_cvg_12.1_tip_0	586	unaligned
CONTIG	3725375_length_587_cvg_5.0_tip_0	587	unaligned
1842240	1842826	1	587	NW_015504249.1	3725377_length_587_cvg_42.7_tip_0	100.0		True
CONTIG	3725377_length_587_cvg_42.7_tip_0	587	correct
577893	578480	1	588	NW_015504249.1	3725379_length_588_cvg_42.0_tip_0	100.0		True
CONTIG	3725379_length_588_cvg_42.0_tip_0	588	correct
976209	976796	1	588	NW_015504249.1	3725381_length_588_cvg_66.9_tip_0	99.66		True
CONTIG	3725381_length_588_cvg_66.9_tip_0	588	correct
CONTIG	3725383_length_589_cvg_6.0_tip_1	589	unaligned
888349	888895	547	1	NW_015504249.1	3725385_length_589_cvg_33.9_tip_1	99.63		True
CONTIG	3725385_length_589_cvg_33.9_tip_1	589	correct
1892792	1893380	589	1	NW_015504249.1	3725387_length_589_cvg_44.0_tip_0	100.0		True
CONTIG	3725387_length_589_cvg_44.0_tip_0	589	correct
CONTIG	3725389_length_591_cvg_10.1_tip_1	591	unaligned
1922687	1923277	1	591	NW_015504249.1	3725391_length_591_cvg_41.8_tip_0	100.0		True
CONTIG	3725391_length_591_cvg_41.8_tip_0	591	correct
1174482	1175049	24	591	NW_015504249.1	3725393_length_591_cvg_21.9_tip_1	100.0		True
CONTIG	3725393_length_591_cvg_21.9_tip_1	591	correct
CONTIG	3725395_length_592_cvg_4.9_tip_0	592	unaligned
CONTIG	3725397_length_593_cvg_12.2_tip_0	593	unaligned
CONTIG	3725399_length_593_cvg_3.0_tip_1	593	unaligned
CONTIG	3725401_length_594_cvg_4.5_tip_1	594	unaligned
CONTIG	3725403_length_594_cvg_4.5_tip_0	594	unaligned
CONTIG	3725405_length_595_cvg_6.0_tip_1	595	unaligned
1485463	1486057	1	595	NW_015504249.1	3725407_length_595_cvg_39.8_tip_0	100.0		True
CONTIG	3725407_length_595_cvg_39.8_tip_0	595	correct
CONTIG	3725409_length_596_cvg_5.9_tip_1	596	unaligned
CONTIG	3725411_length_596_cvg_6.7_tip_0	596	unaligned
CONTIG	3725413_length_596_cvg_5.4_tip_1	596	unaligned
143264	143860	597	1	NW_015504249.1	3725415_length_597_cvg_44.6_tip_0	100.0		True
CONTIG	3725415_length_597_cvg_44.6_tip_0	597	correct
757538	758135	598	1	NW_015504249.1	3725417_length_598_cvg_46.6_tip_0	100.0		True
CONTIG	3725417_length_598_cvg_46.6_tip_0	598	correct
CONTIG	3725419_length_598_cvg_20.0_tip_1	598	unaligned
937177	937774	1	598	NW_015504249.1	3725421_length_598_cvg_41.0_tip_0	100.0		True
CONTIG	3725421_length_598_cvg_41.0_tip_0	598	correct
